namespace,country,system_owner_code,system_owner,code_system,code_system_name,differentiating_code_system,differentiating_code_system_description,area_code,area_name,area_type,typology,species_specific,parent_area,layer_name,source,georef,georef_code,shape_file,coordinates,x_west,x_east,y_south,y_north
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HOR9,NA,QMA (Quota Management Area),Management area,Yes,NA,Horse Mussel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=f822ac5fde4449ebba8b259bdea96a49,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB1,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB2,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB3,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB4,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB5,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB7,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,HPB8,NA,QMA (Quota Management Area),Management area,Yes,NA,Hapuku And Bass QMAs,https://mpi.maps.arcgis.com/home/item.html?id=5fd7c24b710246299b86f5a0602097f5,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JDO1,NA,QMA (Quota Management Area),Management area,Yes,NA,John Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=012bd0c5364f4be48c3c2516f74fd384,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JDO10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,John Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=012bd0c5364f4be48c3c2516f74fd384,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JDO2,NA,QMA (Quota Management Area),Management area,Yes,NA,John Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=012bd0c5364f4be48c3c2516f74fd384,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JDO3,NA,QMA (Quota Management Area),Management area,Yes,NA,John Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=012bd0c5364f4be48c3c2516f74fd384,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JDO7,NA,QMA (Quota Management Area),Management area,Yes,NA,John Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=012bd0c5364f4be48c3c2516f74fd384,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JMA1,NA,QMA (Quota Management Area),Management area,Yes,NA,Jack Mackerel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=31adb3ba4555484eb1b8f7693c69dff3,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JMA10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Jack Mackerel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=31adb3ba4555484eb1b8f7693c69dff3,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JMA3,NA,QMA (Quota Management Area),Management area,Yes,NA,Jack Mackerel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=31adb3ba4555484eb1b8f7693c69dff3,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,JMA7,NA,QMA (Quota Management Area),Management area,Yes,NA,Jack Mackerel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=31adb3ba4555484eb1b8f7693c69dff3,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KAH1,NA,QMA (Quota Management Area),Management area,Yes,NA,Kahawai QMAs,https://mpi.maps.arcgis.com/home/item.html?id=0501da1052a849c98a9dd43e25761371,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KAH10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Kahawai QMAs,https://mpi.maps.arcgis.com/home/item.html?id=0501da1052a849c98a9dd43e25761371,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KAH2,NA,QMA (Quota Management Area),Management area,Yes,NA,Kahawai QMAs,https://mpi.maps.arcgis.com/home/item.html?id=0501da1052a849c98a9dd43e25761371,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KAH3,NA,QMA (Quota Management Area),Management area,Yes,NA,Kahawai QMAs,https://mpi.maps.arcgis.com/home/item.html?id=0501da1052a849c98a9dd43e25761371,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KAH4,NA,QMA (Quota Management Area),Management area,Yes,NA,Kahawai QMAs,https://mpi.maps.arcgis.com/home/item.html?id=0501da1052a849c98a9dd43e25761371,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KAH8,NA,QMA (Quota Management Area),Management area,Yes,NA,Kahawai QMAs,https://mpi.maps.arcgis.com/home/item.html?id=0501da1052a849c98a9dd43e25761371,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KBB3G,NA,QMA (Quota Management Area),Management area,Yes,NA,Bladder Kelp QMAs,https://mpi.maps.arcgis.com/home/item.html?id=b1edbd876f9d47659ac0a9c8c0cc2ec3,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KBB4G,NA,QMA (Quota Management Area),Management area,Yes,NA,Bladder Kelp QMAs,https://mpi.maps.arcgis.com/home/item.html?id=b1edbd876f9d47659ac0a9c8c0cc2ec3,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC1,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC2,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC3,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC4,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC5,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC6,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC7,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC8,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIC9,NA,QMA (Quota Management Area),Management area,Yes,NA,King Crab QMAs,https://mpi.maps.arcgis.com/home/item.html?id=306ea7afb9f4435dba8ac754c86e7f05,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN1,NA,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN2,NA,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN3,NA,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN4,NA,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN7,NA,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KIN8,NA,QMA (Quota Management Area),Management area,Yes,NA,Kingfish QMAs,https://mpi.maps.arcgis.com/home/item.html?id=4304b48f718d44a087972a7f65fa8af8,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH1,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH2,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH3,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH4,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH5,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH6,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH7A,Nelson/Marlborough,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH7B,West Coast,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH8,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,KWH9,NA,QMA (Quota Management Area),Management area,Yes,NA,Knobbed Whelk QMAs,https://mpi.maps.arcgis.com/home/item.html?id=e275f14c1e514141993cbf53ca40f779,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LDO1,NA,QMA (Quota Management Area),Management area,Yes,NA,Lookdown Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=d06b41d3ba9e420ea83d0f90e7a8b907,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LDO10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Lookdown Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=d06b41d3ba9e420ea83d0f90e7a8b907,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LDO3,NA,QMA (Quota Management Area),Management area,Yes,NA,Lookdown Dory QMAs,https://mpi.maps.arcgis.com/home/item.html?id=d06b41d3ba9e420ea83d0f90e7a8b907,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LEA1,NA,QMA (Quota Management Area),Management area,Yes,NA,Leatherjacket QMAs,https://mpi.maps.arcgis.com/home/item.html?id=6a275c7a53c04422b9a809ebdfd7e02d,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LEA10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Leatherjacket QMAs,https://mpi.maps.arcgis.com/home/item.html?id=6a275c7a53c04422b9a809ebdfd7e02d,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LEA2,NA,QMA (Quota Management Area),Management area,Yes,NA,Leatherjacket QMAs,https://mpi.maps.arcgis.com/home/item.html?id=6a275c7a53c04422b9a809ebdfd7e02d,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LEA3,NA,QMA (Quota Management Area),Management area,Yes,NA,Leatherjacket QMAs,https://mpi.maps.arcgis.com/home/item.html?id=6a275c7a53c04422b9a809ebdfd7e02d,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LEA4,NA,QMA (Quota Management Area),Management area,Yes,NA,Leatherjacket QMAs,https://mpi.maps.arcgis.com/home/item.html?id=6a275c7a53c04422b9a809ebdfd7e02d,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE11,Nelson/Marlborough,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE12,North Canterbury,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE13,Lake Ellesmere,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE14,South Canterbury/Waitaki,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE15,Otago/Southland,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE16,West Coast,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE17,South-East (Chatham Rise),QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE20,Northland/Auckland,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE21,Waikato/Poverty Bay,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE22,Hawke Bay/Wellington,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LFE23,Taranaki/Rangitikei,QMA (Quota Management Area),Management area,Yes,NA,Long-Finned Freshwater Eel QMAs,https://mpi.maps.arcgis.com/home/item.html?id=89e385294f284d22960b4b4ec158312e,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LIN1,NA,QMA (Quota Management Area),Management area,Yes,NA,Ling QMAs,https://mpi.maps.arcgis.com/home/item.html?id=758e4503f71c416db40bf6504d62df30,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LIN10,Kermadec,QMA (Quota Management Area),Management area,Yes,NA,Ling QMAs,https://mpi.maps.arcgis.com/home/item.html?id=758e4503f71c416db40bf6504d62df30,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LIN2,NA,QMA (Quota Management Area),Management area,Yes,NA,Ling QMAs,https://mpi.maps.arcgis.com/home/item.html?id=758e4503f71c416db40bf6504d62df30,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LIN3,NA,QMA (Quota Management Area),Management area,Yes,NA,Ling QMAs,https://mpi.maps.arcgis.com/home/item.html?id=758e4503f71c416db40bf6504d62df30,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LIN4,NA,QMA (Quota Management Area),Management area,Yes,NA,Ling QMAs,https://mpi.maps.arcgis.com/home/item.html?id=758e4503f71c416db40bf6504d62df30,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
nzl,nzl,Mfish,Ministry of Fisheries of New Zealand,QMA,Quota Management Areas,NA,NA,LIN4,Chatham Rise,QMA (Quota Management Area),Management area,Yes,NA,Ling QMAs,https://mpi.maps.arcgis.com/home/item.html?id=758e4503f71c416db40bf6504d62df30,qma,FishstockC,Quota_Management_Areas.zip,-,NA,NA,NA,NA
